age,sex,country,week,population,deaths,out_of_sample,cumulative_deaths,death_rate,cumulative_death_rate,sex_label,country_label
0,women,italy,2020-05-04,12758203.81693989,66,TRUE,787,5.17314199921838e-6,6.168579929371008e-5,Women,Italy
0,women,netherlands,2020-01-06,6881634.56284153,169,FALSE,0,2.455811892606767e-5,0,Women,Netherlands
0,women,netherlands,2020-01-13,6881529.180327869,179,FALSE,0,2.6011660389627466e-5,0,Women,Netherlands
0,women,netherlands,2020-01-20,6881423.797814208,168,FALSE,0,2.4413552331039827e-5,0,Women,Netherlands
0,women,netherlands,2020-01-27,6881318.415300546,138,FALSE,0,2.00542965274152e-5,0,Women,Netherlands
0,women,netherlands,2020-02-03,6881213.032786885,170,FALSE,0,2.4704946524690016e-5,0,Women,Netherlands
0,women,netherlands,2020-02-10,6881107.650273224,161,FALSE,0,2.3397395911050346e-5,0,Women,Netherlands
0,women,netherlands,2020-02-17,6881002.2677595625,185,TRUE,185,2.688561822843804e-5,2.688561822843804e-5,Women,Netherlands
0,women,netherlands,2020-02-24,6880896.8852459015,149,TRUE,334,2.1654153882103294e-5,4.854018386994967e-5,Women,Netherlands
0,women,netherlands,2020-03-02,6880791.502732241,173,TRUE,507,2.5142456348416423e-5,7.368338363379841e-5,Women,Netherlands
0,women,netherlands,2020-03-09,6880686.12021858,164,TRUE,671,2.3834832331341717e-5,9.751934447762373e-5,Women,Netherlands
0,women,netherlands,2020-03-16,6880580.737704918,158,TRUE,829,2.2963177967547895e-5,1.2048401604491901e-4,Women,Netherlands
0,women,netherlands,2020-03-23,6880475.355191257,179,TRUE,1008,2.6015644379126525e-5,1.465015057774276e-4,Women,Netherlands
0,women,netherlands,2020-03-30,6880369.972677596,194,TRUE,1202,2.819615816742222e-5,1.7469990782083253e-4,Women,Netherlands
0,women,netherlands,2020-04-06,6880264.590163934,207,TRUE,1409,3.0086052256758904e-5,2.0478863589262463e-4,Women,Netherlands
0,women,netherlands,2020-04-13,6880159.207650273,187,TRUE,1596,2.7179603604531217e-5,2.31971376218352e-4,Women,Netherlands
0,women,netherlands,2020-04-20,6880053.825136612,156,TRUE,1752,2.267424121451585e-5,2.546491705630242e-4,Women,Netherlands
0,women,netherlands,2020-04-27,6879948.442622951,172,TRUE,1924,2.5000187346524028e-5,2.7965325845762925e-4,Women,Netherlands
0,women,netherlands,2020-05-04,6879843.060109289,169,TRUE,2093,2.45645138302494e-5,3.042220558977041e-4,Women,Netherlands
0,women,netherlands,2020-05-11,6879737.677595628,156,TRUE,2249,2.267528317366307e-5,3.269019990869759e-4,Women,Netherlands
0,women,netherlands,2020-05-18,6879632.2950819675,135,TRUE,2384,1.9623141791532557e-5,3.465301483778786e-4,Women,Netherlands
0,women,netherlands,2020-05-25,6879526.912568306,137,TRUE,2521,1.9914160049248844e-5,3.66449616672674e-4,Women,Netherlands
0,women,netherlands,2020-06-01,6879421.530054645,140,TRUE,2661,2.0350548282057075e-5,3.8680577841824197e-4,Women,Netherlands
0,women,netherlands,2020-06-08,6879316.147540984,159,TRUE,2820,2.311276245922128e-5,4.0992446625788683e-4,Women,Netherlands
0,women,new_zealand,2020-01-06,2026879.6229508198,48,FALSE,0,2.3681722119303517e-5,0,Women,New Zealand
0,women,new_zealand,2020-01-13,2027016.4098360655,59,FALSE,0,2.9106819122777408e-5,0,Women,New Zealand
0,women,new_zealand,2020-01-20,2027153.1967213114,53,FALSE,0,2.614503930226953e-5,0,Women,New Zealand
0,women,new_zealand,2020-01-27,2027289.9836065574,60,FALSE,0,2.9596160630784426e-5,0,Women,New Zealand
0,women,new_zealand,2020-02-03,2027426.7704918033,42,FALSE,0,2.0715914681254723e-5,0,Women,New Zealand
0,women,new_zealand,2020-02-10,2027563.5573770492,61,FALSE,0,3.008537008768911e-5,0,Women,New Zealand
0,women,new_zealand,2020-02-17,2027700.3442622952,62,TRUE,62,3.0576510072328484e-5,3.0576510072328484e-5,Women,New Zealand
0,women,new_zealand,2020-02-24,2027837.1311475409,47,TRUE,109,2.317740378558064e-5,5.3751851332516806e-5,Women,New Zealand
0,women,new_zealand,2020-03-02,2027973.9180327868,39,TRUE,148,1.9231016559538157e-5,7.297924232850377e-5,Women,New Zealand
0,women,new_zealand,2020-03-09,2028110.7049180327,62,TRUE,210,3.057032333079952e-5,1.0354464353980483e-4,Women,New Zealand
0,women,new_zealand,2020-03-16,2028247.4918032787,49,TRUE,259,2.4158787425115944e-5,1.2769644781846997e-4,Women,New Zealand
0,women,new_zealand,2020-03-23,2028384.2786885246,59,TRUE,318,2.9087190538741077e-5,1.5677502697151972e-4,Women,New Zealand
0,women,new_zealand,2020-03-30,2028521.0655737706,43,TRUE,361,2.1197709370514908e-5,1.7796216471525306e-4,Women,New Zealand
0,women,new_zealand,2020-04-06,2028657.8524590165,43,TRUE,404,2.1196280066585895e-5,1.9914644527676048e-4,Women,New Zealand
0,women,new_zealand,2020-04-13,2028794.6393442622,54,TRUE,458,2.6616789571887687e-5,2.2574980785045482e-4,Women,New Zealand
0,women,new_zealand,2020-04-20,2028931.4262295081,56,TRUE,514,2.760073567595547e-5,2.53335323882877e-4,Women,New Zealand
0,women,new_zealand,2020-04-27,2029068.213114754,42,TRUE,556,2.069915625730848e-5,2.7401740188246463e-4,Women,New Zealand
0,women,new_zealand,2020-05-04,2029205,49,TRUE,605,2.4147387770087302e-5,2.9814631838577174e-4,Women,New Zealand
0,women,new_zealand,2020-05-11,2029341.786885246,42,TRUE,647,2.069636582237046e-5,3.188225877874687e-4,Women,New Zealand
0,women,norway,2020-01-06,1488609.8360655739,10,FALSE,0,6.717676961231295e-6,0,Women,Norway
0,women,norway,2020-01-13,1488682.8196721312,5,FALSE,0,3.358673811457839e-6,0,Women,Norway
0,women,norway,2020-01-20,1488755.8032786886,12,FALSE,0,8.060421980268615e-6,0,Women,Norway
0,women,norway,2020-01-27,1488828.786885246,16,FALSE,0,1.074670246904168e-5,0,Women,Norway
0,women,norway,2020-02-03,1488901.7704918033,4,FALSE,0,2.686543920677016e-6,0,Women,Norway
0,women,norway,2020-02-10,1488974.7540983607,7,FALSE,0,4.701221414757167e-6,0,Women,Norway
0,women,norway,2020-02-17,1489047.737704918,13,TRUE,13,8.730411840279219e-6,8.730411840279219e-6,Women,Norway
0,women,norway,2020-02-24,1489120.7213114754,11,TRUE,24,7.386909498050802e-6,1.611689345029266e-5,Women,Norway
0,women,norway,2020-03-02,1489193.7049180327,10,TRUE,34,6.715043158573125e-6,2.2831146739148622e-5,Women,Norway
0,women,norway,2020-03-09,1489266.68852459,11,TRUE,45,7.386185486293023e-6,3.0216213353016915e-5,Women,Norway
0,women,norway,2020-03-16,1489339.6721311475,7,TRUE,52,4.700069521403038e-6,3.4914802158994e-5,Women,Norway
0,women,norway,2020-03-23,1489412.6557377048,10,TRUE,62,6.7140560149510805e-6,4.1627147292696696e-5,Women,Norway
0,women,norway,2020-03-30,1489485.6393442622,8,TRUE,70,5.370981625255518e-6,4.6996089220985785e-5,Women,Norway
0,women,norway,2020-04-06,1489558.6229508198,11,TRUE,81,7.384737888468579e-6,5.437852445145044e-5,Women,Norway
0,women,norway,2020-04-13,1489631.6065573771,6,TRUE,87,4.0278414969096545e-6,5.8403701705189996e-5,Women,Norway
0,women,norway,2020-04-20,1489704.5901639345,10,TRUE,97,6.712740274834993e-6,6.511358066589944e-5,Women,Norway
0,women,norway,2020-04-27,1489777.5737704919,7,TRUE,104,4.698687994264563e-6,6.980907877193065e-5,Women,Norway
0,women,norway,2020-05-04,1489850.5573770492,6,TRUE,110,4.027249558884132e-6,7.383290857954242e-5,Women,Norway
0,women,norway,2020-05-11,1489923.5409836066,4,TRUE,114,2.6847015232468305e-6,7.651399341253466e-5,Women,Norway
0,women,norway,2020-05-18,1489996.524590164,8,TRUE,122,5.369140040243025e-6,8.187938561370613e-5,Women,Norway
0,women,portugal,2020-01-06,2488391.4426229512,21,FALSE,0,8.439186713270652e-6,0,Women,Portugal
0,women,portugal,2020-01-13,2487464.286885246,26,FALSE,0,1.045241137212735e-5,0,Women,Portugal
0,women,portugal,2020-01-20,2486537.131147541,12,FALSE,0,4.82598866097044e-6,0,Women,Portugal
0,women,portugal,2020-01-27,2485609.9754098365,19,FALSE,0,7.643998933045483e-6,0,Women,Portugal
0,women,portugal,2020-02-03,2484682.8196721314,20,FALSE,0,8.049317136840476e-6,0,Women,Portugal
0,women,portugal,2020-02-10,2483755.6639344264,8,FALSE,0,3.220928739555441e-6,0,Women,Portugal
0,women,portugal,2020-02-17,2482828.508196722,22,TRUE,22,8.860861685521164e-6,8.860861685521164e-6,Women,Portugal
0,women,portugal,2020-02-24,2481901.3524590167,20,TRUE,42,8.058338007747332e-6,1.6922509816269396e-5,Women,Portugal
0,women,portugal,2020-03-02,2480974.1967213117,14,TRUE,56,5.642944621714106e-6,2.2571778486856425e-5,Women,Portugal
0,women,portugal,2020-03-09,2480047.040983607,16,TRUE,72,6.451490530459563e-6,2.9031707387068034e-5,Women,Portugal
0,women,portugal,2020-03-16,2479119.885245902,17,TRUE,89,6.857272252613868e-6,3.589983708721378e-5,Women,Portugal
0,women,portugal,2020-03-23,2478192.729508197,23,TRUE,112,9.28095693532456e-6,4.519422507636307e-5,Women,Portugal
0,women,portugal,2020-03-30,2477265.5737704923,18,TRUE,130,7.266076027772556e-6,5.2477215756135125e-5,Women,Portugal
0,women,portugal,2020-04-06,2476338.4180327873,18,TRUE,148,7.268796489576441e-6,5.9765660025406286e-5,Women,Portugal
0,women,portugal,2020-04-13,2475411.262295082,10,TRUE,158,4.039732771809595e-6,6.38277777945916e-5,Women,Portugal
0,women,portugal,2020-04-20,2474484.1065573776,19,TRUE,177,7.678368169611614e-6,7.153006136953977e-5,Women,Portugal
0,women,portugal,2020-04-27,2473556.9508196726,23,TRUE,200,9.298350697920417e-6,8.085522346017754e-5,Women,Portugal
0,women,portugal,2020-05-04,2472629.7950819675,16,TRUE,216,6.470843323098273e-6,8.735638486182669e-5,Women,Portugal
0,women,portugal,2020-05-11,2471702.639344263,22,TRUE,238,8.900747059863379e-6,9.628990001124927e-5,Women,Portugal
0,women,portugal,2020-05-18,2470775.483606558,17,TRUE,255,6.880430906326352e-6,1.0320646359489529e-4,Women,Portugal
0,women,spain,2020-01-06,11622123.016393442,88,FALSE,0,7.5717663524876386e-6,0,Women,Spain
0,women,spain,2020-01-13,11618378.418032788,74,FALSE,0,6.3692192952800724e-6,0,Women,Spain
0,women,spain,2020-01-20,11614633.819672132,67,FALSE,0,5.768584790552728e-6,0,Women,Spain
0,women,spain,2020-01-27,11610889.221311476,80,FALSE,0,6.890083823482024e-6,0,Women,Spain
0,women,spain,2020-02-03,11607144.62295082,80,FALSE,0,6.892306643773173e-6,0,Women,Spain
0,women,spain,2020-02-10,11603400.024590164,70,FALSE,0,6.032714536399207e-6,0,Women,Spain
0,women,spain,2020-02-17,11599655.426229509,64,TRUE,64,5.517405271822228e-6,5.517405271822228e-6,Women,Spain
0,women,spain,2020-02-24,11595910.827868853,64,TRUE,128,5.519186974617517e-6,1.1038373949235033e-5,Women,Spain
0,women,spain,2020-03-02,11592166.229508197,64,TRUE,192,5.520969828493844e-6,1.6562909485481533e-5,Women,Spain
0,women,spain,2020-03-09,11588421.631147541,60,TRUE,252,5.177581719906623e-6,2.1745843223607816e-5,Women,Spain
0,women,spain,2020-03-16,11584677.032786885,71,TRUE,323,6.128785446418248e-6,2.7881657735114003e-5,Women,Spain
0,women,spain,2020-03-23,11580932.43442623,89,TRUE,412,7.685046131124367e-6,3.5575719168800443e-5,Women,Spain
0,women,spain,2020-03-30,11577187.836065574,80,TRUE,492,6.910140971435377e-6,4.249736697432757e-5,Women,Spain
0,women,spain,2020-04-06,11573443.237704918,80,TRUE,572,6.912376753995682e-6,4.942349379106913e-5,Women,Spain
0,women,spain,2020-04-13,11569698.639344262,53,TRUE,625,4.580931764269695e-6,5.4020421748463384e-5,Women,Spain
0,women,spain,2020-04-20,11565954.040983606,72,TRUE,697,6.225167396037559e-6,6.0263078819974706e-5,Women,Spain
0,women,spain,2020-04-27,11562209.44262295,62,TRUE,759,5.362296912858461e-6,6.564489285257375e-5,Women,Spain
0,women,spain,2020-05-04,11558464.844262294,79,TRUE,838,6.834817691141412e-6,7.25009775338798e-5,Women,Spain
0,women,spain,2020-05-11,11554720.245901639,71,TRUE,909,6.144674945737704e-6,7.866914824895173e-5,Women,Spain
0,women,spain,2020-05-18,11550975.647540983,59,TRUE,968,5.107793644475405e-6,8.38024448788507e-5,Women,Spain
0,women,sweden,2020-01-06,2692181.7377049183,17,FALSE,0,6.314581130207235e-6,0,Women,Sweden
0,women,sweden,2020-01-13,2692389.9781420766,11,FALSE,0,4.085589416578765e-6,0,Women,Sweden
0,women,sweden,2020-01-20,2692598.218579235,16,FALSE,0,5.942215919775246e-6,0,Women,Sweden
0,women,sweden,2020-01-27,2692806.459016394,15,FALSE,0,5.570396620884175e-6,0,Women,Sweden
0,women,sweden,2020-02-03,2693014.6994535523,19,FALSE,0,7.055290119231561e-6,0,Women,Sweden
0,women,sweden,2020-02-10,2693222.9398907106,21,FALSE,0,7.797349298106071e-6,0,Women,Sweden
0,women,sweden,2020-02-17,2693431.180327869,14,TRUE,14,5.1978309682654645e-6,5.1978309682654645e-6,Women,Sweden
0,women,sweden,2020-02-24,2693639.4207650274,16,TRUE,30,5.939919009447745e-6,1.1137348142714522e-5,Women,Sweden
0,women,sweden,2020-03-02,2693847.661202186,27,TRUE,57,1.0022838480759037e-5,2.115932568160241e-5,Women,Sweden
0,women,sweden,2020-03-09,2694055.901639344,12,TRUE,69,4.454250556826958e-6,2.5611940701755007e-5,Women,Sweden
0,women,sweden,2020-03-16,2694264.142076503,19,TRUE,88,7.0520182870252885e-6,3.266197943464344e-5,Women,Sweden
0,women,sweden,2020-03-23,2694472.3825136614,20,TRUE,108,7.422603449118335e-6,4.008205862523901e-5,Women,Sweden
0,women,sweden,2020-03-30,2694680.62295082,16,TRUE,124,5.937623874134346e-6,4.601658502454118e-5,Women,Sweden
0,women,sweden,2020-04-06,2694888.863387978,17,TRUE,141,6.3082378761355776e-6,5.232126709030097e-5,Women,Sweden
0,women,sweden,2020-04-13,2695097.1038251366,16,TRUE,157,5.9367063165521154e-6,5.825393073116763e-5,Women,Sweden
0,women,sweden,2020-04-20,2695305.3442622954,12,TRUE,169,4.452185733072999e-6,6.270161574077808e-5,Women,Sweden
0,women,sweden,2020-04-27,2695513.584699454,15,TRUE,184,5.564802227354562e-6,6.826157398888263e-5,Women,Sweden
0,women,sweden,2020-05-04,2695721.825136612,11,TRUE,195,4.0805397268475755e-6,7.233684061229793e-5,Women,Sweden
0,women,sweden,2020-05-11,2695930.0655737706,13,TRUE,208,4.822083542153469e-6,7.71533366744555e-5,Women,Sweden
0,women,sweden,2020-05-18,2696138.306010929,13,TRUE,221,4.821711101028103e-6,8.196908871747774e-5,Women,Sweden
0,women,sweden,2020-05-25,2696346.5464480873,10,TRUE,231,3.7087220903311027e-6,8.5671480286648465e-05,Women,Sweden
0,women,sweden,2020-06-01,2696554.7868852457,10,TRUE,241,3.7084356856516408e-6,8.937330002420454e-5,Women,Sweden
0,women,switzerland,2020-01-06,2237311.606557377,11,FALSE,0,4.916615087393236e-6,0,Women,Switzerland
0,women,switzerland,2020-01-13,2237441.9672131147,16,FALSE,0,7.151023460925372e-6,0,Women,Switzerland
0,women,switzerland,2020-01-20,2237572.3278688523,14,FALSE,0,6.256780987872747e-6,0,Women,Switzerland
0,women,switzerland,2020-01-27,2237702.6885245903,13,FALSE,0,5.809529597773079e-6,0,Women,Switzerland
0,women,switzerland,2020-02-03,2237833.049180328,12,FALSE,0,5.362330315210669e-6,0,Women,Switzerland
0,women,switzerland,2020-02-10,2237963.4098360655,16,FALSE,0,7.14935728157058e-6,0,Women,Switzerland
0,women,switzerland,2020-02-17,2238093.770491803,12,TRUE,12,5.361705643532128e-6,5.361705643532128e-6,Women,Switzerland
0,women,switzerland,2020-02-24,2238224.131147541,8,TRUE,20,3.574262241511259e-6,8.935655603778148e-6,Women,Switzerland
0,women,switzerland,2020-03-02,2238354.4918032787,7,TRUE,27,3.1272973184692528e-6,1.206243251409569e-5,Women,Switzerland
0,women,switzerland,2020-03-09,2238484.8524590163,11,TRUE,38,4.914038166448301e-6,1.6975768211366857e-5,Women,Switzerland
0,women,switzerland,2020-03-16,2238615.2131147543,14,TRUE,52,6.253866192806196e-6,2.3228645858994445e-5,Women,Switzerland
0,women,switzerland,2020-03-23,2238745.573770492,9,TRUE,61,4.020108450663383e-6,2.7247401721162935e-5,Women,Switzerland
0,women,switzerland,2020-03-30,2238875.9344262294,11,TRUE,72,4.913179792974566e-6,3.2158995008560794e-5,Women,Switzerland
0,women,switzerland,2020-04-06,2239006.295081967,11,TRUE,83,4.912893735118911e-6,3.707001636498815e-5,Women,Switzerland
0,women,switzerland,2020-04-13,2239136.655737705,11,TRUE,94,4.912607710571351e-6,4.1980465890337005e-5,Women,Switzerland
0,women,switzerland,2020-04-20,2239267.0163934426,14,TRUE,108,6.252045824596819e-6,4.823006778974689e-5,Women,Switzerland
0,women,switzerland,2020-04-27,2239397.37704918,11,TRUE,119,4.912035761377256e-6,5.3139295963990316e-5,Women,Switzerland
0,women,switzerland,2020-05-04,2239527.7377049183,9,TRUE,128,4.018704411861072e-6,5.715490719091302e-5,Women,Switzerland
0,women,switzerland,2020-05-11,2239658.098360656,12,TRUE,140,5.357960667649916e-6,6.250954112258235e-5,Women,Switzerland
0,women,switzerland,2020-05-18,2239788.4590163934,12,TRUE,152,5.357648822456125e-6,6.786355175111093e-5,Women,Switzerland
0,women,switzerland,2020-05-25,2239918.819672131,12,TRUE,164,5.357337013560387e-6,7.321693918532528e-5,Women,Switzerland
0,women,switzerland,2020-06-01,2240049.180327869,13,TRUE,177,5.803444011036057e-6,7.901612230410631e-5,Women,Switzerland
45,both,austria,2020-01-06,2598472.557377049,204,FALSE,0,7.850765997926172e-5,0,both,Austria
45,both,austria,2020-01-13,2598612.213114754,188,FALSE,0,7.23463081760318e-5,0,both,Austria
45,both,austria,2020-01-20,2598751.868852459,224,FALSE,0,8.619522420927111e-5,0,both,Austria
45,both,austria,2020-01-27,2598891.524590164,183,FALSE,0,7.0414635727768e-5,0,both,Austria
45,both,austria,2020-02-03,2599031.180327869,190,FALSE,0,7.310416336599372e-5,0,both,Austria
45,both,austria,2020-02-10,2599170.8360655736,192,FALSE,0,7.386971157718703e-5,0,both,Austria
45,both,austria,2020-02-17,2599310.491803278,192,TRUE,192,7.386574270578946e-5,7.386574270578946e-5,both,Austria
45,both,austria,2020-02-24,2599450.1475409833,196,TRUE,388,7.540056122461561e-5,1.4926233548546357e-4,both,Austria
45,both,austria,2020-03-02,2599589.8032786883,204,TRUE,592,7.847391913243716e-5,2.2772823591373919e-4,both,Austria
45,both,austria,2020-03-09,2599729.4590163934,205,TRUE,797,7.885435897532264e-5,3.06570361479669e-4,both,Austria
45,both,austria,2020-03-16,2599869.1147540985,221,TRUE,1018,8.500427915614617e-5,3.915581727645104e-4,both,Austria
45,both,austria,2020-03-23,2600008.770491803,214,TRUE,1232,8.230741466288245e-5,4.7384455544238866e-4,both,Austria
45,both,austria,2020-03-30,2600148.4262295077,224,TRUE,1456,8.614892816900605e-5,5.599680330985394e-4,both,Austria
45,both,austria,2020-04-06,2600288.081967213,207,TRUE,1663,7.960656414784508e-5,6.395445225983882e-4,both,Austria
45,both,austria,2020-04-13,2600427.737704918,196,TRUE,1859,7.537221556211573e-5,7.148823914794548e-4,both,Austria
45,both,austria,2020-04-20,2600567.393442623,192,TRUE,2051,7.383004204549032e-5,7.886740428921908e-4,both,Austria
45,both,austria,2020-04-27,2600707.049180328,188,TRUE,2239,7.228803415565489e-5,8.609197259282517e-4,both,Austria
45,both,austria,2020-05-04,2600846.7049180325,203,TRUE,2442,7.805150515643239e-5,9.38925002916295e-4,both,Austria
45,both,austria,2020-05-11,2600986.360655737,173,TRUE,2615,6.651322844937365e-5,0.0010053878173127866,both,Austria
45,both,belgium,2020-01-06,3099145.8524590163,281,FALSE,0,9.06701437678516e-5,0,both,Belgium
45,both,belgium,2020-01-13,3099241.4043715848,256,FALSE,0,8.260085827419037e-5,0,both,Belgium
45,both,belgium,2020-01-20,3099336.956284153,248,FALSE,0,8.001711446609902e-5,0,both,Belgium
45,both,belgium,2020-01-27,3099432.5081967213,269,FALSE,0,8.67900815031803e-5,0,both,Belgium
45,both,belgium,2020-02-03,3099528.0601092894,268,FALSE,0,8.646477618613665e-5,0,both,Belgium
45,both,belgium,2020-02-10,3099623.612021858,280,FALSE,0,9.033354853602965e-5,0,both,Belgium
45,both,belgium,2020-02-17,3099719.1639344264,257,TRUE,257,8.291073687907708e-5,8.291073687907708e-5,both,Belgium
45,both,belgium,2020-02-24,3099814.7158469944,232,TRUE,489,7.484318298573154e-5,1.5775136413802898e-4,both,Belgium
45,both,belgium,2020-03-02,3099910.2677595625,260,TRUE,749,8.387339553151424e-5,2.4161989712732373e-4,both,Belgium
45,both,belgium,2020-03-09,3100005.819672131,280,TRUE,1029,9.032241108167142e-5,3.319348607251425e-4,both,Belgium
45,both,belgium,2020-03-16,3100101.3715846995,269,TRUE,1298,8.677135608068631e-5,4.1869598584658304e-4,both,Belgium
45,both,belgium,2020-03-23,3100196.923497268,290,TRUE,1588,9.354244493374215e-5,5.122255260509742e-4,both,Belgium
45,both,belgium,2020-03-30,3100292.475409836,346,TRUE,1934,1.1160237388708345e-4,6.238121129989e-4,both,Belgium
45,both,belgium,2020-04-06,3100388.027322404,366,TRUE,2300,1.1804973983082031e-4,7.418426273521494e-4,both,Belgium
45,both,belgium,2020-04-13,3100483.5792349726,292,TRUE,2592,9.417885711623391e-5,8.359986220728709e-4,both,Belgium
45,both,belgium,2020-04-20,3100579.131147541,285,TRUE,2877,9.191831201370434e-5,9.278911707488681e-4,both,Belgium
45,both,belgium,2020-04-27,3100674.6830601096,243,TRUE,3120,7.837004034237448e-5,0.0010062326167415982,both,Belgium
45,both,belgium,2020-05-04,3100770.2349726777,247,TRUE,3367,7.965762739017535e-5,0.0010858592365292324,both,Belgium
45,both,belgium,2020-05-11,3100865.7868852457,244,TRUE,3611,7.868770103884208e-5,0.0011645134772592571,both,Belgium
45,both,belgium,2020-05-18,3100961.338797814,251,TRUE,3862,8.094264087062371e-5,0.0012454202352284813,both,Belgium
45,both,bulgaria,2020-01-06,1940067.4918032787,394,FALSE,0,2.0308571823642065e-4,0,both,Bulgaria
45,both,bulgaria,2020-01-13,1940037.5409836066,368,FALSE,0,1.896870510110967e-4,0,both,Bulgaria
45,both,bulgaria,2020-01-20,1940007.5901639345,421,FALSE,0,2.1700946023846466e-4,0,both,Bulgaria
45,both,bulgaria,2020-01-27,1939977.6393442622,374,FALSE,0,1.9278572722436992e-4,0,both,Bulgaria
45,both,bulgaria,2020-02-03,1939947.68852459,402,FALSE,0,2.0722208252210012e-4,0,both,Bulgaria
45,both,bulgaria,2020-02-10,1939917.737704918,404,FALSE,0,2.0825625342132557e-4,0,both,Bulgaria
45,both,bulgaria,2020-02-17,1939887.786885246,400,TRUE,400,2.0619749384692733e-4,2.0619749384692733e-4,both,Bulgaria
45,both,bulgaria,2020-02-24,1939857.8360655739,376,TRUE,776,1.9382863682557505e-4,4.0002931429959106e-4,both,Bulgaria
45,both,bulgaria,2020-03-02,1939827.8852459015,324,TRUE,1100,1.670251275715259e-4,5.670606182983904e-4,both,Bulgaria
45,both,bulgaria,2020-03-09,1939797.9344262294,353,TRUE,1453,1.8197771723291037e-4,7.490470910465121e-4,both,Bulgaria
45,both,bulgaria,2020-03-16,1939767.9836065574,335,TRUE,1788,1.727010667415717e-4,9.217597233848662e-4,both,Bulgaria
45,both,bulgaria,2020-03-23,1939738.0327868853,336,TRUE,2124,1.7321926689103362e-4,0.0010949932228468912,both,Bulgaria
45,both,bulgaria,2020-03-30,1939708.0819672132,364,TRUE,2488,1.876571033466224e-4,0.0012826672338637267,both,Bulgaria
45,both,bulgaria,2020-04-06,1939678.131147541,346,TRUE,2834,1.7838011082555304e-4,0.0014610671505191253,both,Bulgaria
45,both,bulgaria,2020-04-13,1939648.1803278688,381,TRUE,3215,1.9642737474978456e-4,0.0016575170861431953,both,Bulgaria
45,both,bulgaria,2020-04-20,1939618.2295081967,356,TRUE,3571,1.8354127352693844e-4,0.0018410839543952168,both,Bulgaria
45,both,bulgaria,2020-04-27,1939588.2786885246,337,TRUE,3908,1.7374821435189663e-4,0.002014860598478374,both,Bulgaria
45,both,bulgaria,2020-05-04,1939558.3278688523,334,TRUE,4242,1.72204153492508e-4,0.002187095865614428,both,Bulgaria
45,both,bulgaria,2020-05-11,1939528.3770491802,311,TRUE,4553,1.6034825975228e-4,0.002347477899202993,both,Bulgaria
45,both,bulgaria,2020-05-18,1939498.4262295081,318,TRUE,4871,1.639599164915073e-4,0.0025114740667614216,both,Bulgaria
45,both,bulgaria,2020-05-25,1939468.475409836,313,TRUE,5184,1.6138442257168363e-4,0.0026728972735195144,both,Bulgaria
45,both,bulgaria,2020-06-01,1939438.524590164,305,TRUE,5489,1.5726200966563334e-4,0.002830200560834955,both,Bulgaria
45,both,czechia,2020-01-06,2844886.262295082,301,FALSE,0,1.0580387834456742e-4,0,both,Czechia
45,both,czechia,2020-01-13,2845612.521857924,288,FALSE,0,1.0120843853047232e-4,0,both,Czechia
45,both,czechia,2020-01-20,2846338.781420765,315,FALSE,0,1.1066848474121766e-4,0,both,Czechia
45,both,czechia,2020-01-27,2847065.0409836066,300,FALSE,0,1.0537167071404724e-4,0,both,Czechia
45,both,czechia,2020-02-03,2847791.3005464477,307,FALSE,0,1.0780284353740787e-4,0,both,Czechia
45,both,czechia,2020-02-10,2848517.5601092894,289,FALSE,0,1.0145628169794814e-4,0,both,Czechia
45,both,czechia,2020-02-17,2849243.819672131,304,TRUE,304,1.0669497566374716e-4,1.0669497566374716e-4,both,Czechia
45,both,czechia,2020-02-24,2849970.0792349726,305,TRUE,609,1.0701866739663183e-4,2.136864539165534e-4,both,Czechia
45,both,czechia,2020-03-02,2850696.338797814,313,TRUE,922,1.0979773458859433e-4,3.2342974853253665e-4,both,Czechia
45,both,czechia,2020-03-09,2851422.598360656,302,TRUE,1224,1.0591204550796023e-4,4.2925941623093815e-4,both,Czechia
45,both,czechia,2020-03-16,2852148.8579234974,338,TRUE,1562,1.185071385951715e-4,5.476572499575677e-4,both,Czechia
45,both,czechia,2020-03-23,2852875.1174863386,317,TRUE,1879,1.1111597491842123e-4,6.586338071662886e-4,both,Czechia
45,both,czechia,2020-03-30,2853601.3770491807,281,TRUE,2160,9.847205789148211e-5,7.569382385964462e-4,both,Czechia
45,both,czechia,2020-04-06,2854327.636612022,307,TRUE,2467,1.0755597782894934e-4,8.643016198827949e-4,both,Czechia
45,both,czechia,2020-04-13,2855053.896174863,293,TRUE,2760,1.0262503289081681e-4,9.667067944663973e-4,both,Czechia
45,both,czechia,2020-04-20,2855780.155737705,277,TRUE,3037,9.69962619298492e-5,0.0010634572111225705,both,Czechia
45,both,denmark,2020-01-06,1530625.4426229508,143,FALSE,0,9.342586110090302e-5,0,both,Denmark
45,both,denmark,2020-01-13,1530723.786885246,105,FALSE,0,6.859500120113541e-5,0,both,Denmark
45,both,denmark,2020-01-20,1530822.1311475409,122,FALSE,0,7.969573833411062e-5,0,both,Denmark
45,both,denmark,2020-01-27,1530920.475409836,156,FALSE,0,1.0189947976117958e-4,0,both,Denmark
45,both,denmark,2020-02-03,1531018.819672131,134,FALSE,0,8.752341792160087e-5,0,both,Denmark
45,both,denmark,2020-02-10,1531117.1639344261,118,FALSE,0,7.706791013744631e-5,0,both,Denmark
